No,frame,x,y
0.0,1.0,811.0,343.0
1.0,1.0,812.0,365.0
2.0,1.0,814.0,387.0
3.0,1.0,818.0,407.0
4.0,1.0,828.0,424.0
5.0,1.0,843.0,438.0
6.0,1.0,862.0,448.0
7.0,1.0,884.0,454.0
8.0,1.0,906.0,456.0
9.0,1.0,925.0,453.0
10.0,1.0,939.0,443.0
11.0,1.0,950.0,429.0
12.0,1.0,958.0,413.0
13.0,1.0,963.0,396.0
14.0,1.0,966.0,378.0
15.0,1.0,968.0,360.0
16.0,1.0,969.0,342.0
17.0,1.0,839.0,313.0
18.0,1.0,851.0,302.0
19.0,1.0,865.0,298.0
20.0,1.0,881.0,298.0
21.0,1.0,896.0,304.0
22.0,1.0,915.0,305.0
23.0,1.0,928.0,302.0
24.0,1.0,941.0,303.0
25.0,1.0,952.0,307.0
26.0,1.0,958.0,317.0
27.0,1.0,908.0,324.0
28.0,1.0,909.0,334.0
29.0,1.0,911.0,345.0
30.0,1.0,913.0,356.0
31.0,1.0,891.0,371.0
32.0,1.0,900.0,373.0
33.0,1.0,909.0,375.0
34.0,1.0,917.0,373.0
35.0,1.0,924.0,372.0
36.0,1.0,857.0,328.0
37.0,1.0,865.0,324.0
38.0,1.0,874.0,324.0
39.0,1.0,881.0,328.0
40.0,1.0,874.0,329.0
41.0,1.0,865.0,329.0
42.0,1.0,924.0,329.0
43.0,1.0,932.0,326.0
44.0,1.0,940.0,328.0
45.0,1.0,946.0,332.0
46.0,1.0,940.0,332.0
47.0,1.0,933.0,331.0
48.0,1.0,879.0,407.0
49.0,1.0,892.0,396.0
50.0,1.0,903.0,391.0
51.0,1.0,910.0,394.0
52.0,1.0,918.0,392.0
53.0,1.0,926.0,397.0
54.0,1.0,932.0,407.0
55.0,1.0,925.0,412.0
56.0,1.0,918.0,414.0
57.0,1.0,909.0,414.0
58.0,1.0,901.0,414.0
59.0,1.0,890.0,413.0
60.0,1.0,884.0,406.0
61.0,1.0,902.0,400.0
62.0,1.0,910.0,400.0
63.0,1.0,918.0,400.0
64.0,1.0,928.0,406.0
65.0,1.0,918.0,402.0
66.0,1.0,909.0,403.0
67.0,1.0,902.0,403.0
0.0,2.0,827.0,341.0
1.0,2.0,827.0,363.0
2.0,2.0,827.0,385.0
3.0,2.0,830.0,406.0
4.0,2.0,839.0,424.0
5.0,2.0,854.0,438.0
6.0,2.0,874.0,449.0
7.0,2.0,896.0,456.0
8.0,2.0,918.0,458.0
9.0,2.0,938.0,456.0
10.0,2.0,953.0,447.0
11.0,2.0,964.0,433.0
12.0,2.0,972.0,417.0
13.0,2.0,977.0,399.0
14.0,2.0,981.0,382.0
15.0,2.0,982.0,364.0
16.0,2.0,982.0,347.0
17.0,2.0,857.0,309.0
18.0,2.0,868.0,297.0
19.0,2.0,883.0,292.0
20.0,2.0,900.0,293.0
21.0,2.0,914.0,299.0
22.0,2.0,934.0,303.0
23.0,2.0,946.0,301.0
24.0,2.0,959.0,303.0
25.0,2.0,969.0,308.0
26.0,2.0,974.0,320.0
27.0,2.0,926.0,321.0
28.0,2.0,927.0,332.0
29.0,2.0,929.0,343.0
30.0,2.0,931.0,355.0
31.0,2.0,907.0,369.0
32.0,2.0,917.0,371.0
33.0,2.0,926.0,374.0
34.0,2.0,934.0,373.0
35.0,2.0,941.0,372.0
36.0,2.0,874.0,325.0
37.0,2.0,882.0,321.0
38.0,2.0,891.0,321.0
39.0,2.0,899.0,326.0
40.0,2.0,891.0,327.0
41.0,2.0,882.0,326.0
42.0,2.0,942.0,330.0
43.0,2.0,950.0,328.0
44.0,2.0,958.0,330.0
45.0,2.0,963.0,335.0
46.0,2.0,957.0,334.0
47.0,2.0,950.0,333.0
48.0,2.0,892.0,405.0
49.0,2.0,907.0,395.0
50.0,2.0,919.0,390.0
51.0,2.0,926.0,392.0
52.0,2.0,934.0,391.0
53.0,2.0,941.0,397.0
54.0,2.0,946.0,409.0
55.0,2.0,940.0,413.0
56.0,2.0,932.0,414.0
57.0,2.0,924.0,414.0
58.0,2.0,916.0,413.0
59.0,2.0,905.0,411.0
60.0,2.0,898.0,404.0
61.0,2.0,918.0,399.0
62.0,2.0,925.0,400.0
63.0,2.0,933.0,400.0
64.0,2.0,941.0,407.0
65.0,2.0,932.0,402.0
66.0,2.0,924.0,402.0
67.0,2.0,917.0,402.0
0.0,3.0,830.0,340.0
1.0,3.0,829.0,363.0
2.0,3.0,829.0,386.0
3.0,3.0,832.0,408.0
4.0,3.0,841.0,426.0
5.0,3.0,856.0,440.0
6.0,3.0,876.0,449.0
7.0,3.0,898.0,455.0
8.0,3.0,921.0,457.0
9.0,3.0,941.0,455.0
10.0,3.0,956.0,447.0
11.0,3.0,967.0,434.0
12.0,3.0,976.0,419.0
13.0,3.0,981.0,403.0
14.0,3.0,985.0,385.0
15.0,3.0,987.0,368.0
16.0,3.0,988.0,351.0
17.0,3.0,863.0,307.0
18.0,3.0,875.0,294.0
19.0,3.0,891.0,289.0
20.0,3.0,908.0,290.0
21.0,3.0,923.0,298.0
22.0,3.0,940.0,302.0
23.0,3.0,953.0,300.0
24.0,3.0,966.0,302.0
25.0,3.0,977.0,310.0
26.0,3.0,981.0,322.0
27.0,3.0,933.0,321.0
28.0,3.0,934.0,332.0
29.0,3.0,936.0,342.0
30.0,3.0,937.0,353.0
31.0,3.0,912.0,369.0
32.0,3.0,922.0,371.0
33.0,3.0,931.0,374.0
34.0,3.0,940.0,373.0
35.0,3.0,947.0,373.0
36.0,3.0,879.0,322.0
37.0,3.0,888.0,318.0
38.0,3.0,898.0,319.0
39.0,3.0,905.0,324.0
40.0,3.0,898.0,325.0
41.0,3.0,888.0,324.0
42.0,3.0,947.0,330.0
43.0,3.0,956.0,327.0
44.0,3.0,964.0,330.0
45.0,3.0,969.0,336.0
46.0,3.0,963.0,335.0
47.0,3.0,956.0,333.0
48.0,3.0,896.0,405.0
49.0,3.0,911.0,395.0
50.0,3.0,923.0,389.0
51.0,3.0,930.0,393.0
52.0,3.0,938.0,391.0
53.0,3.0,945.0,399.0
54.0,3.0,949.0,411.0
55.0,3.0,943.0,414.0
56.0,3.0,935.0,415.0
57.0,3.0,927.0,414.0
58.0,3.0,919.0,413.0
59.0,3.0,908.0,411.0
60.0,3.0,901.0,404.0
61.0,3.0,922.0,400.0
62.0,3.0,929.0,401.0
63.0,3.0,937.0,402.0
64.0,3.0,945.0,409.0
65.0,3.0,936.0,403.0
66.0,3.0,928.0,403.0
67.0,3.0,921.0,402.0
0.0,4.0,825.0,343.0
1.0,4.0,824.0,365.0
2.0,4.0,825.0,388.0
3.0,4.0,828.0,409.0
4.0,4.0,837.0,426.0
5.0,4.0,853.0,439.0
6.0,4.0,874.0,448.0
7.0,4.0,897.0,454.0
8.0,4.0,919.0,456.0
9.0,4.0,940.0,454.0
10.0,4.0,955.0,446.0
11.0,4.0,968.0,434.0
12.0,4.0,977.0,418.0
13.0,4.0,983.0,402.0
14.0,4.0,987.0,384.0
15.0,4.0,988.0,367.0
16.0,4.0,988.0,350.0
17.0,4.0,858.0,308.0
18.0,4.0,870.0,294.0
19.0,4.0,886.0,287.0
20.0,4.0,904.0,288.0
21.0,4.0,919.0,296.0
22.0,4.0,936.0,300.0
23.0,4.0,950.0,296.0
24.0,4.0,964.0,299.0
25.0,4.0,975.0,307.0
26.0,4.0,979.0,320.0
27.0,4.0,930.0,319.0
28.0,4.0,931.0,329.0
29.0,4.0,933.0,339.0
30.0,4.0,935.0,349.0
31.0,4.0,911.0,366.0
32.0,4.0,921.0,368.0
33.0,4.0,930.0,371.0
34.0,4.0,938.0,370.0
35.0,4.0,945.0,369.0
36.0,4.0,876.0,322.0
37.0,4.0,886.0,317.0
38.0,4.0,895.0,317.0
39.0,4.0,903.0,323.0
40.0,4.0,895.0,324.0
41.0,4.0,886.0,324.0
42.0,4.0,944.0,328.0
43.0,4.0,954.0,325.0
44.0,4.0,962.0,327.0
45.0,4.0,966.0,334.0
46.0,4.0,960.0,333.0
47.0,4.0,953.0,331.0
48.0,4.0,895.0,403.0
49.0,4.0,909.0,391.0
50.0,4.0,922.0,386.0
51.0,4.0,929.0,389.0
52.0,4.0,936.0,388.0
53.0,4.0,944.0,395.0
54.0,4.0,948.0,408.0
55.0,4.0,942.0,411.0
56.0,4.0,934.0,411.0
57.0,4.0,926.0,411.0
58.0,4.0,919.0,410.0
59.0,4.0,907.0,408.0
60.0,4.0,900.0,401.0
61.0,4.0,921.0,396.0
62.0,4.0,928.0,397.0
63.0,4.0,935.0,397.0
64.0,4.0,944.0,406.0
65.0,4.0,935.0,400.0
66.0,4.0,927.0,400.0
67.0,4.0,920.0,399.0
0.0,5.0,822.0,342.0
1.0,5.0,822.0,364.0
2.0,5.0,823.0,386.0
3.0,5.0,825.0,408.0
4.0,5.0,834.0,425.0
5.0,5.0,850.0,438.0
6.0,5.0,871.0,446.0
7.0,5.0,896.0,449.0
8.0,5.0,919.0,450.0
9.0,5.0,939.0,448.0
10.0,5.0,954.0,443.0
11.0,5.0,967.0,433.0
12.0,5.0,976.0,419.0
13.0,5.0,981.0,403.0
14.0,5.0,985.0,386.0
15.0,5.0,986.0,369.0
16.0,5.0,987.0,351.0
17.0,5.0,855.0,306.0
18.0,5.0,866.0,292.0
19.0,5.0,882.0,284.0
20.0,5.0,900.0,284.0
21.0,5.0,915.0,291.0
22.0,5.0,935.0,295.0
23.0,5.0,948.0,292.0
24.0,5.0,962.0,296.0
25.0,5.0,972.0,303.0
26.0,5.0,977.0,316.0
27.0,5.0,928.0,316.0
28.0,5.0,929.0,325.0
29.0,5.0,930.0,335.0
30.0,5.0,932.0,345.0
31.0,5.0,907.0,361.0
32.0,5.0,917.0,364.0
33.0,5.0,927.0,366.0
34.0,5.0,935.0,365.0
35.0,5.0,943.0,364.0
36.0,5.0,872.0,321.0
37.0,5.0,881.0,315.0
38.0,5.0,890.0,315.0
39.0,5.0,899.0,321.0
40.0,5.0,891.0,322.0
41.0,5.0,881.0,322.0
42.0,5.0,942.0,326.0
43.0,5.0,952.0,323.0
44.0,5.0,960.0,325.0
45.0,5.0,965.0,332.0
46.0,5.0,959.0,331.0
47.0,5.0,951.0,329.0
48.0,5.0,892.0,398.0
49.0,5.0,907.0,386.0
50.0,5.0,920.0,380.0
51.0,5.0,926.0,383.0
52.0,5.0,934.0,382.0
53.0,5.0,941.0,389.0
54.0,5.0,946.0,404.0
55.0,5.0,940.0,406.0
56.0,5.0,932.0,406.0
57.0,5.0,924.0,405.0
58.0,5.0,917.0,405.0
59.0,5.0,905.0,404.0
60.0,5.0,898.0,397.0
61.0,5.0,919.0,390.0
62.0,5.0,925.0,391.0
63.0,5.0,933.0,391.0
64.0,5.0,942.0,401.0
65.0,5.0,932.0,395.0
66.0,5.0,925.0,395.0
67.0,5.0,918.0,394.0
0.0,6.0,817.0,348.0
1.0,6.0,819.0,369.0
2.0,6.0,820.0,389.0
3.0,6.0,824.0,408.0
4.0,6.0,834.0,423.0
5.0,6.0,850.0,435.0
6.0,6.0,871.0,441.0
7.0,6.0,896.0,444.0
8.0,6.0,918.0,444.0
9.0,6.0,937.0,443.0
10.0,6.0,950.0,436.0
11.0,6.0,960.0,426.0
12.0,6.0,966.0,413.0
13.0,6.0,969.0,398.0
14.0,6.0,971.0,383.0
15.0,6.0,973.0,367.0
16.0,6.0,972.0,352.0
17.0,6.0,848.0,312.0
18.0,6.0,859.0,296.0
19.0,6.0,875.0,287.0
20.0,6.0,893.0,286.0
21.0,6.0,909.0,292.0
22.0,6.0,933.0,294.0
23.0,6.0,945.0,291.0
24.0,6.0,958.0,294.0
25.0,6.0,969.0,301.0
26.0,6.0,972.0,315.0
27.0,6.0,924.0,314.0
28.0,6.0,926.0,322.0
29.0,6.0,928.0,329.0
30.0,6.0,931.0,337.0
31.0,6.0,906.0,356.0
32.0,6.0,916.0,358.0
33.0,6.0,926.0,359.0
34.0,6.0,934.0,358.0
35.0,6.0,942.0,357.0
36.0,6.0,867.0,322.0
37.0,6.0,876.0,315.0
38.0,6.0,886.0,315.0
39.0,6.0,894.0,321.0
40.0,6.0,886.0,322.0
41.0,6.0,877.0,323.0
42.0,6.0,938.0,324.0
43.0,6.0,947.0,319.0
44.0,6.0,955.0,321.0
45.0,6.0,960.0,328.0
46.0,6.0,954.0,327.0
47.0,6.0,947.0,325.0
48.0,6.0,890.0,394.0
49.0,6.0,905.0,381.0
50.0,6.0,918.0,375.0
51.0,6.0,925.0,376.0
52.0,6.0,932.0,375.0
53.0,6.0,940.0,383.0
54.0,6.0,945.0,397.0
55.0,6.0,939.0,400.0
56.0,6.0,931.0,401.0
57.0,6.0,924.0,400.0
58.0,6.0,916.0,400.0
59.0,6.0,904.0,399.0
60.0,6.0,896.0,392.0
61.0,6.0,917.0,385.0
62.0,6.0,925.0,385.0
63.0,6.0,932.0,385.0
64.0,6.0,941.0,394.0
65.0,6.0,932.0,390.0
66.0,6.0,924.0,390.0
67.0,6.0,917.0,390.0
0.0,7.0,818.0,338.0
1.0,7.0,819.0,361.0
2.0,7.0,820.0,383.0
3.0,7.0,823.0,404.0
4.0,7.0,833.0,421.0
5.0,7.0,849.0,433.0
6.0,7.0,871.0,440.0
7.0,7.0,895.0,442.0
8.0,7.0,918.0,442.0
9.0,7.0,936.0,440.0
10.0,7.0,950.0,434.0
11.0,7.0,962.0,424.0
12.0,7.0,970.0,410.0
13.0,7.0,974.0,395.0
14.0,7.0,977.0,378.0
15.0,7.0,977.0,361.0
16.0,7.0,977.0,344.0
17.0,7.0,850.0,305.0
18.0,7.0,860.0,290.0
19.0,7.0,876.0,282.0
20.0,7.0,894.0,281.0
21.0,7.0,908.0,289.0
22.0,7.0,932.0,290.0
23.0,7.0,943.0,287.0
24.0,7.0,955.0,290.0
25.0,7.0,964.0,297.0
26.0,7.0,968.0,308.0
27.0,7.0,923.0,311.0
28.0,7.0,925.0,320.0
29.0,7.0,927.0,328.0
30.0,7.0,929.0,337.0
31.0,7.0,904.0,356.0
32.0,7.0,914.0,357.0
33.0,7.0,923.0,358.0
34.0,7.0,932.0,357.0
35.0,7.0,939.0,356.0
36.0,7.0,868.0,318.0
37.0,7.0,877.0,313.0
38.0,7.0,886.0,312.0
39.0,7.0,894.0,317.0
40.0,7.0,886.0,319.0
41.0,7.0,877.0,319.0
42.0,7.0,936.0,321.0
43.0,7.0,944.0,318.0
44.0,7.0,952.0,320.0
45.0,7.0,956.0,326.0
46.0,7.0,951.0,325.0
47.0,7.0,944.0,323.0
48.0,7.0,888.0,391.0
49.0,7.0,903.0,379.0
50.0,7.0,916.0,374.0
51.0,7.0,923.0,376.0
52.0,7.0,930.0,374.0
53.0,7.0,937.0,380.0
54.0,7.0,943.0,394.0
55.0,7.0,937.0,397.0
56.0,7.0,929.0,397.0
57.0,7.0,922.0,397.0
58.0,7.0,914.0,397.0
59.0,7.0,902.0,396.0
60.0,7.0,894.0,390.0
61.0,7.0,915.0,383.0
62.0,7.0,922.0,383.0
63.0,7.0,929.0,383.0
64.0,7.0,938.0,391.0
65.0,7.0,929.0,387.0
66.0,7.0,922.0,387.0
67.0,7.0,915.0,387.0
0.0,8.0,802.0,347.0
1.0,8.0,807.0,369.0
2.0,8.0,813.0,391.0
3.0,8.0,818.0,410.0
4.0,8.0,828.0,426.0
5.0,8.0,844.0,437.0
6.0,8.0,867.0,443.0
7.0,8.0,893.0,443.0
8.0,8.0,914.0,442.0
9.0,8.0,931.0,438.0
10.0,8.0,942.0,430.0
11.0,8.0,949.0,418.0
12.0,8.0,951.0,402.0
13.0,8.0,952.0,386.0
14.0,8.0,952.0,371.0
15.0,8.0,952.0,356.0
16.0,8.0,951.0,341.0
17.0,8.0,833.0,315.0
18.0,8.0,844.0,298.0
19.0,8.0,861.0,289.0
20.0,8.0,879.0,288.0
21.0,8.0,895.0,295.0
22.0,8.0,921.0,296.0
23.0,8.0,932.0,292.0
24.0,8.0,943.0,293.0
25.0,8.0,952.0,299.0
26.0,8.0,954.0,311.0
27.0,8.0,911.0,313.0
28.0,8.0,915.0,321.0
29.0,8.0,919.0,329.0
30.0,8.0,924.0,338.0
31.0,8.0,900.0,357.0
32.0,8.0,910.0,358.0
33.0,8.0,919.0,359.0
34.0,8.0,927.0,357.0
35.0,8.0,933.0,354.0
36.0,8.0,854.0,325.0
37.0,8.0,864.0,318.0
38.0,8.0,873.0,317.0
39.0,8.0,883.0,322.0
40.0,8.0,875.0,324.0
41.0,8.0,864.0,326.0
42.0,8.0,921.0,322.0
43.0,8.0,931.0,318.0
44.0,8.0,939.0,319.0
45.0,8.0,943.0,325.0
46.0,8.0,938.0,324.0
47.0,8.0,930.0,323.0
48.0,8.0,883.0,395.0
49.0,8.0,900.0,381.0
50.0,8.0,913.0,375.0
51.0,8.0,920.0,376.0
52.0,8.0,927.0,375.0
53.0,8.0,934.0,381.0
54.0,8.0,937.0,393.0
55.0,8.0,933.0,397.0
56.0,8.0,926.0,398.0
57.0,8.0,919.0,398.0
58.0,8.0,912.0,399.0
59.0,8.0,899.0,399.0
60.0,8.0,890.0,393.0
61.0,8.0,913.0,384.0
62.0,8.0,919.0,384.0
63.0,8.0,926.0,384.0
64.0,8.0,933.0,391.0
65.0,8.0,926.0,388.0
66.0,8.0,919.0,388.0
67.0,8.0,912.0,388.0
0.0,9.0,806.0,333.0
1.0,9.0,808.0,356.0
2.0,9.0,811.0,379.0
3.0,9.0,815.0,399.0
4.0,9.0,824.0,417.0
5.0,9.0,840.0,430.0
6.0,9.0,861.0,438.0
7.0,9.0,886.0,441.0
8.0,9.0,909.0,441.0
9.0,9.0,928.0,439.0
10.0,9.0,941.0,433.0
11.0,9.0,950.0,420.0
12.0,9.0,955.0,404.0
13.0,9.0,958.0,388.0
14.0,9.0,961.0,371.0
15.0,9.0,963.0,355.0
16.0,9.0,963.0,338.0
17.0,9.0,838.0,303.0
18.0,9.0,849.0,289.0
19.0,9.0,865.0,282.0
20.0,9.0,882.0,282.0
21.0,9.0,897.0,290.0
22.0,9.0,921.0,292.0
23.0,9.0,933.0,289.0
24.0,9.0,945.0,291.0
25.0,9.0,955.0,297.0
26.0,9.0,959.0,309.0
27.0,9.0,911.0,310.0
28.0,9.0,914.0,318.0
29.0,9.0,917.0,327.0
30.0,9.0,920.0,336.0
31.0,9.0,895.0,353.0
32.0,9.0,905.0,355.0
33.0,9.0,914.0,357.0
34.0,9.0,922.0,356.0
35.0,9.0,929.0,354.0
36.0,9.0,856.0,318.0
37.0,9.0,865.0,313.0
38.0,9.0,874.0,312.0
39.0,9.0,883.0,317.0
40.0,9.0,875.0,318.0
41.0,9.0,865.0,319.0
42.0,9.0,925.0,320.0
43.0,9.0,934.0,317.0
44.0,9.0,942.0,319.0
45.0,9.0,947.0,325.0
46.0,9.0,941.0,324.0
47.0,9.0,934.0,322.0
48.0,9.0,879.0,391.0
49.0,9.0,894.0,378.0
50.0,9.0,907.0,372.0
51.0,9.0,914.0,374.0
52.0,9.0,922.0,373.0
53.0,9.0,930.0,379.0
54.0,9.0,934.0,393.0
55.0,9.0,929.0,396.0
56.0,9.0,922.0,397.0
57.0,9.0,913.0,397.0
58.0,9.0,905.0,397.0
59.0,9.0,893.0,396.0
60.0,9.0,885.0,389.0
61.0,9.0,906.0,382.0
62.0,9.0,914.0,382.0
63.0,9.0,921.0,382.0
64.0,9.0,930.0,390.0
65.0,9.0,921.0,388.0
66.0,9.0,914.0,388.0
67.0,9.0,906.0,387.0
0.0,10.0,803.0,348.0
1.0,10.0,806.0,368.0
2.0,10.0,809.0,389.0
3.0,10.0,814.0,408.0
4.0,10.0,824.0,422.0
5.0,10.0,841.0,433.0
6.0,10.0,863.0,440.0
7.0,10.0,888.0,442.0
8.0,10.0,910.0,442.0
9.0,10.0,929.0,439.0
10.0,10.0,942.0,432.0
11.0,10.0,951.0,421.0
12.0,10.0,956.0,406.0
13.0,10.0,958.0,389.0
14.0,10.0,960.0,373.0
15.0,10.0,961.0,357.0
16.0,10.0,961.0,341.0
17.0,10.0,830.0,312.0
18.0,10.0,840.0,296.0
19.0,10.0,856.0,287.0
20.0,10.0,874.0,287.0
21.0,10.0,890.0,293.0
22.0,10.0,917.0,293.0
23.0,10.0,929.0,289.0
24.0,10.0,943.0,291.0
25.0,10.0,953.0,297.0
26.0,10.0,957.0,310.0
27.0,10.0,907.0,310.0
28.0,10.0,910.0,318.0
29.0,10.0,913.0,325.0
30.0,10.0,917.0,334.0
31.0,10.0,892.0,353.0
32.0,10.0,903.0,354.0
33.0,10.0,912.0,356.0
34.0,10.0,920.0,354.0
35.0,10.0,927.0,352.0
36.0,10.0,850.0,321.0
37.0,10.0,859.0,314.0
38.0,10.0,869.0,313.0
39.0,10.0,878.0,318.0
40.0,10.0,870.0,320.0
41.0,10.0,860.0,321.0
42.0,10.0,921.0,319.0
43.0,10.0,931.0,315.0
44.0,10.0,939.0,317.0
45.0,10.0,944.0,323.0
46.0,10.0,938.0,322.0
47.0,10.0,931.0,321.0
48.0,10.0,877.0,391.0
49.0,10.0,892.0,378.0
50.0,10.0,904.0,371.0
51.0,10.0,912.0,373.0
52.0,10.0,919.0,371.0
53.0,10.0,927.0,378.0
54.0,10.0,933.0,392.0
55.0,10.0,927.0,395.0
56.0,10.0,920.0,395.0
57.0,10.0,912.0,395.0
58.0,10.0,904.0,396.0
59.0,10.0,891.0,395.0
60.0,10.0,883.0,389.0
61.0,10.0,904.0,381.0
62.0,10.0,911.0,381.0
63.0,10.0,919.0,380.0
64.0,10.0,929.0,389.0
65.0,10.0,919.0,385.0
66.0,10.0,912.0,386.0
67.0,10.0,904.0,385.0
0.0,11.0,805.0,335.0
1.0,11.0,806.0,354.0
2.0,11.0,809.0,374.0
3.0,11.0,815.0,392.0
4.0,11.0,826.0,408.0
5.0,11.0,842.0,420.0
6.0,11.0,861.0,428.0
7.0,11.0,882.0,433.0
8.0,11.0,902.0,434.0
9.0,11.0,920.0,430.0
10.0,11.0,932.0,422.0
11.0,11.0,943.0,409.0
12.0,11.0,952.0,395.0
13.0,11.0,958.0,378.0
14.0,11.0,961.0,359.0
15.0,11.0,960.0,340.0
16.0,11.0,957.0,321.0
17.0,11.0,831.0,302.0
18.0,11.0,840.0,287.0
19.0,11.0,855.0,280.0
20.0,11.0,873.0,278.0
21.0,11.0,887.0,284.0
22.0,11.0,903.0,280.0
23.0,11.0,914.0,274.0
24.0,11.0,927.0,274.0
25.0,11.0,939.0,279.0
26.0,11.0,945.0,291.0
27.0,11.0,899.0,302.0
28.0,11.0,901.0,310.0
29.0,11.0,904.0,318.0
30.0,11.0,906.0,326.0
31.0,11.0,884.0,346.0
32.0,11.0,894.0,347.0
33.0,11.0,904.0,348.0
34.0,11.0,911.0,347.0
35.0,11.0,918.0,345.0
36.0,11.0,849.0,312.0
37.0,11.0,858.0,307.0
38.0,11.0,866.0,306.0
39.0,11.0,875.0,310.0
40.0,11.0,867.0,311.0
41.0,11.0,859.0,312.0
42.0,11.0,913.0,309.0
43.0,11.0,921.0,304.0
44.0,11.0,929.0,304.0
45.0,11.0,935.0,308.0
46.0,11.0,930.0,309.0
47.0,11.0,922.0,309.0
48.0,11.0,872.0,383.0
49.0,11.0,884.0,370.0
50.0,11.0,896.0,363.0
51.0,11.0,903.0,365.0
52.0,11.0,910.0,363.0
53.0,11.0,917.0,370.0
54.0,11.0,924.0,382.0
55.0,11.0,918.0,387.0
56.0,11.0,911.0,388.0
57.0,11.0,903.0,388.0
58.0,11.0,896.0,389.0
59.0,11.0,885.0,387.0
60.0,11.0,878.0,381.0
61.0,11.0,897.0,373.0
62.0,11.0,903.0,373.0
63.0,11.0,910.0,373.0
64.0,11.0,919.0,380.0
65.0,11.0,910.0,377.0
66.0,11.0,903.0,378.0
67.0,11.0,896.0,378.0
0.0,12.0,800.0,336.0
1.0,12.0,802.0,355.0
